"구분별(1)",구분별(2),2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"구분별(1)",구분별(2),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%),사례수 (명),보유 (%),미보유 (%)
"상세직업",농림어업종사자,421.0,0.9,99.1,333.0,8.7,91.3,384.0,17.2,82.8,375.3,21.7,78.3,357.0,30.3,69.7,347.0,39.7,60.3,324.0,46.2,53.8,318.0,53.5,46.5,322.0,61.8,38.2,297.8,69.8,30.2,298.8,71.1,28.9,252.2,75.8,24.2
"상세직업",기능원및관련기능종사자,411.0,20.8,79.2,337.0,54.7,45.3,324.0,68.6,31.4,305.5,81.5,18.5,334.0,88.4,11.6,328.0,94.8,5.2,304.0,96.6,3.4,316.0,97.8,2.2,382.0,96.6,3.4,377.5,99.1,0.9,358.0,99.3,0.7,361.0,98.6,1.4
"상세직업",장치기계조작및조립종사자,492.0,23.1,76.9,404.0,55.5,44.5,463.0,78.1,21.9,495.2,86.4,13.6,446.0,92.6,7.4,448.0,95.1,4.9,424.0,97.6,2.4,435.0,97.6,2.4,455.0,99.7,0.3,508.9,98.6,1.4,488.8,99.7,0.3,509.7,99.7,0.3
"상세직업",단순노무종사자,707.0,8.0,92.0,692.0,20.7,79.3,638.0,45.6,54.4,621.2,58.2,41.8,616.0,64.5,35.5,594.0,73.0,27.0,553.0,77.0,23.0,518.0,84.4,15.6,687.0,83.8,16.2,677.1,89.3,10.7,596.9,91.7,8.3,623.0,95.4,4.6
"상세직업",직업군인,7.0,56.1,43.9,19.0,76.3,23.7,13.0,83.4,16.6,16.3,91.5,8.5,19.0,100.0,0.0,22.0,97.5,2.5,14.0,100.0,0.0,22.0,100.0,0.0,21.0,100.0,0.0,14.6,100.0,0.0,10.8,100.0,0.0,13.4,87.7,12.3
"상세직업",학생,2784.0,24.3,75.7,2278.0,58.8,41.2,2135.0,75.1,24.9,2032.4,78.0,22.0,1904.0,78.6,21.4,1867.0,81.7,18.3,1746.0,83.7,16.3,1728.0,86.2,13.8,1887.0,87.0,13.0,1683.7,90.4,9.6,1625.0,92.0,8.0,1589.9,92.9,7.1
"상세직업",전업주부,2407.0,12.2,87.8,2005.0,34.5,65.5,2037.0,53.1,46.9,1967.7,63.4,36.6,1823.0,67.9,32.1,1830.0,72.6,27.4,1710.0,76.0,24.0,1680.0,78.8,21.2,1882.0,81.4,18.6,1746.5,84.0,16.0,1617.5,86.9,13.1,1594.3,88.7,11.3
"상세직업",군인(직업군인제외),7.0,13.4,86.6,7.0,83.1,16.9,14.0,100.0,0.0,-,-,-,12.0,78.6,21.4,14.0,90.8,9.2,8.0,100.0,0.0,7.0,100.0,0.0,7.0,100.0,0.0,10.1,84.5,15.5,7.6,100.0,0.0,17.6,100.0,0.0
"상세직업",기타/무직,1173.0,11.2,88.8,873.0,25.2,74.8,939.0,33.0,67.0,883.9,41.0,59.0,827.0,47.5,52.5,804.0,50.1,49.9,718.0,55.9,44.1,741.0,60.9,39.1,912.0,60.9,39.1,825.5,68.3,31.7,821.2,71.7,28.3,752.8,76.9,23.1
"상세직업",모름/무응답,49.0,17.1,82.9,95.0,62.8,37.2,2.0,56.7,43.3,1.4,40.2,59.8,1.0,78.4,21.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"주택형태",단독주택,-,-,-,3549.0,36.4,63.6,3553.0,51.2,48.8,3398.9,58.6,41.4,3152.0,64.1,35.9,3033.0,69.1,30.9,2962.0,74.2,25.8,2912.0,78.1,21.9,3017.0,80.2,19.8,2553.6,81.9,18.1,2590.2,85.5,14.5,2504.3,88.4,11.6
"주택형태",아파트,-,-,-,5542.0,55.4,44.6,5646.0,73.6,26.4,5541.0,80.7,19.3,5514.0,83.7,16.3,5482.0,87.1,12.9,5331.0,89.8,10.2,5425.0,91.5,8.5,5896.0,91.4,8.6,5624.4,93.6,6.4,5514.2,95.2,4.8,5433.0,96.1,3.9
"주택형태",연립주택빌라다세대주택,-,-,-,1115.0,60.5,39.5,1154.0,77.3,22.7,1130.1,82.9,17.1,1095.0,85.4,14.6,1171.0,87.3,12.7,1076.0,88.3,11.7,1044.0,89.9,10.1,1846.0,92.7,7.3,1965.7,95.3,4.7,1888.9,95.5,4.5,1820.6,95.8,4.2
"주택형태",비거주용건물내의주택,-,-,-,107.0,41.4,58.6,94.0,53.6,46.4,87.3,72.8,27.2,92.0,83.6,16.4,63.0,95.3,4.7,30.0,97.9,2.1,34.0,87.4,12.6,98.0,93.6,6.4,113.3,94.4,5.6,146.9,95.8,4.2,159.4,99.4,0.6
"주택형태",기타,-,-,-,5.0,49.6,50.4,16.0,63.8,36.2,14.7,60.6,39.4,20.0,74.1,25.9,39.0,88.9,11.1,27.0,81.2,18.8,10.0,81.4,18.6,7.0,96.9,3.1,44.9,88.0,12.0,13.7,98.5,1.5,23.8,93.6,6.4
"가족구성",1인가구,-,-,-,857.0,44.2,55.8,778.0,54.8,45.2,735.1,57.7,42.3,735.0,59.8,40.2,686.0,61.9,38.1,648.0,66.8,33.2,701.0,70.0,30.0,1241.0,77.7,22.3,1337.8,83.8,16.2,1335.9,86.4,13.6,1417.3,88.8,11.2
"가족구성",1세대가구,-,-,-,1366.0,25.4,74.6,1351.0,39.8,60.2,1296.1,46.6,53.4,1177.0,52.1,47.9,1137.0,58.5,41.5,1091.0,65.0,35.0,1090.0,70.1,29.9,1872.0,82.5,17.5,1832.4,85.9,14.1,1828.6,90.1,9.9,2061.6,93.4,6.6
"가족구성",2세대가구,-,-,-,6645.0,56.7,43.3,6819.0,74.2,25.8,6571.4,82.6,17.4,6577.0,85.7,14.3,6658.0,88.9,11.1,6438.0,91.0,9.0,6593.0,92.7,7.3,6698.0,93.1,6.9,6180.7,95.4,4.6,6136.3,96.2,3.8,5943.4,96.2,3.8
"가족구성",3세대가구,-,-,-,810.0,41.3,58.7,863.0,58.8,41.2,788.8,64.5,35.5,710.0,69.4,30.6,893.0,74.7,25.3,797.0,78.0,22.0,753.0,81.9,18.1,556.0,81.1,18.9,422.2,84.9,15.1,500.3,85.8,14.2,406.1,87.6,12.4
"가족구성",기타,-,-,-,641.0,40.3,59.7,654.0,60.2,39.8,780.6,64.6,35.4,675.0,71.5,28.5,414.0,74.9,25.1,450.0,81.7,18.3,290.0,80.2,19.8,497.0,85.1,14.9,528.9,80.5,19.5,352.9,82.0,18.0,112.6,93.2,6.8
"가구원수1",1인가구,-,-,-,857.0,44.2,55.8,778.0,54.8,45.2,735.1,57.7,42.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1337.8,83.8,16.2,1335.9,86.4,13.6,1417.3,88.8,11.2
"가구원수1",2인가구,-,-,-,1900.0,31.8,68.2,1879.0,45.8,54.2,1822.0,53.1,46.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2678.2,86.8,13.2,2688.5,90.1,9.9,2755.0,92.9,7.1
"가구원수1",3인이상가구,-,-,-,7562.0,54.2,45.8,7808.0,72.2,27.8,7614.9,79.8,20.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6286.1,94.4,5.6,6129.5,95.4,4.6,5768.8,96.1,3.9
"가구원수2",1명,-,-,-,857.0,44.2,55.8,778.0,54.8,45.2,-,-,-,735.0,59.8,40.2,686.0,61.9,38.1,648.0,66.8,33.2,701.0,70.0,30.0,1241.0,77.7,22.3,-,-,-,-,-,-,-,-,-
"가구원수2",2명,-,-,-,1903.0,31.9,68.1,1879.0,45.8,54.2,-,-,-,1689.0,58.6,41.4,1636.0,64.8,35.2,1579.0,70.3,29.7,1558.0,75.1,24.9,2716.0,83.7,16.3,-,-,-,-,-,-,-,-,-
"가구원수2",3명,-,-,-,2454.0,51.5,48.5,2518.0,69.2,30.8,-,-,-,7449.0,83.7,16.3,7466.0,87.1,12.9,7198.0,89.5,10.5,7168.0,91.5,8.5,6908.0,92.4,7.6,-,-,-,-,-,-,-,-,-
"가구원수2",4명,-,-,-,3644.0,57.0,43.0,3701.0,75.1,24.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구원수2",5명이상,-,-,-,1460.0,51.8,48.2,1589.0,70.3,29.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"가구주와의관계",가구주,-,-,-,-,-,-,-,-,-,3904.9,68.7,31.3,3805.0,74.0,26.0,3704.0,78.5,21.5,3572.0,82.3,17.7,3540.0,84.6,15.4,4671.0,87.1,12.9,4624.5,90.1,9.9,4568.1,92.2,7.8,4584.2,93.7,6.3
"가구주와의관계",가구주의배우자,-,-,-,-,-,-,-,-,-,2687.8,73.2,26.8,2545.0,78.9,21.1,2522.0,82.9,17.1,2428.0,86.0,14.0,2361.0,88.6,11.4,2678.0,92.0,8.0,2514.0,93.4,6.6,2457.5,95.7,4.3,2335.1,96.8,3.2
"가구주와의관계",가구주의자녀,-,-,-,-,-,-,-,-,-,3093.3,83.8,16.2,3108.0,84.6,15.4,3138.0,87.6,12.4,3040.0,89.7,10.3,3126.0,91.6,8.4,3064.0,90.6,9.4,2773.9,93.3,6.7,2732.8,94.1,5.9,2626.6,95.1,4.9
"가구주와의관계",자녀의배우자,-,-,-,-,-,-,-,-,-,50.7,90.1,9.9,38.0,93.4,6.6,48.0,94.3,5.7,36.0,97.9,2.1,48.0,98.9,1.1,48.0,97.9,2.1,38.8,95.4,4.6,28.7,100.0,0.0,21.2,100.0,0.0
"가구주와의관계",손자.녀/그배우자,-,-,-,-,-,-,-,-,-,128.9,76.8,23.2,102.0,84.4,15.6,119.0,82.8,17.2,111.0,87.3,12.7,120.0,85.4,14.6,94.0,92.3,7.7,74.5,96.8,3.2,79.1,97.0,3.0,70.2,94.8,5.2
"가구주와의관계",부모(배우자부모포함),-,-,-,-,-,-,-,-,-,218.8,8.4,91.6,194.0,13.3,86.7,195.0,21.8,78.2,173.0,24.8,75.2,163.0,35.7,64.3,189.0,38.1,61.9,172.6,43.8,56.2,164.1,44.2,55.8,159.8,50.6,49.4
"가구주와의관계",조부모(배우자조부모포함),-,-,-,-,-,-,-,-,-,11.1,0.0,100.0,7.0,9.4,90.6,4.0,0.0,100.0,4.0,0.0,100.0,4.0,0.0,100.0,9.0,0.0,100.0,12.7,5.9,94.1,13.1,5.7,94.3,5.7,37.1,62.9
"가구주와의관계",형제자매/그배우자,-,-,-,-,-,-,-,-,-,44.0,86.4,13.6,45.0,95.7,4.3,34.0,88.8,11.2,35.0,92.9,7.1,43.0,93.0,7.0,81.0,95.5,4.5,77.6,96.8,3.2,85.7,98.0,2.0,113.0,98.4,1.6
"가구주와의관계",기타친인척,-,-,-,-,-,-,-,-,-,23.7,73.0,27.0,19.0,62.9,37.1,16.0,87.6,12.4,16.0,91.2,8.8,13.0,100.0,0.0,22.0,96.3,3.7,11.6,92.7,7.3,15.8,94.6,5.4,15.2,93.8,6.2
"가구주와의관계",동거인,-,-,-,-,-,-,-,-,-,8.6,93.5,6.5,11.0,75.1,24.9,9.0,100.0,0.0,11.0,100.0,0.0,7.0,100.0,0.0,6.0,100.0,0.0,1.9,100.0,0.0,9.3,100.0,0.0,10.0,100.0,0.0
